Submission ID,Respondent ID,Submitted at,idEmpresa,idUsuario,Qual é a sua função na empresa?,Qual o volume de pedidos mensal da sua empresa?,Como a sua empresa realiza vendas atualmente??,Importância - Minimizar o tempo necessário para registrar uma despesa fixa,Satistação - Minimizar o tempo necessário para registrar uma despesa fixa,Importância - Minimizar a incerteza sobre os valores a pagar nos próximos períodos,Satisfação - Minimizar a incerteza sobre os valores a pagar nos próximos períodos,Importância - Minimizar dúvidas sobre a origem e categoria de cada pagamento,Satisfação - Minimizar dúvidas sobre a origem e categoria de cada pagamento,Importância - Minimizar tarefas manuais ao registrar contas a pagar,Satisfação - Minimizar tarefas manuais ao registrar contas a pagar,Importância - Minimizar erros nas previsões de recebimento futuro,Satisfação - Minimizar erros nas previsões de recebimento futuro,Importância - Minimizar o risco de não registrar vendas com recebimento futuro,Satisfação - Minimizar o risco de não registrar vendas com recebimento futuro,Importância - Minimizar dificuldade para identificar recebíveis por canal ou cliente,Satisfação - Minimizar dificuldade para identificar recebíveis por canal ou cliente,Importância - Evitar estornos inesperados ou inadimplência não prevista,Satisfação - Evitar estornos inesperados ou inadimplência não prevista,Importância - Minimizar o tempo necessário para consolidar vendas de múltiplos canais,Satisfação - Minimizar o tempo necessário para consolidar vendas de múltiplos canais,Importância - Minimizar tarefas manuais ao registrar contas a receber,Satisfação - Minimizar tarefas manuais ao registrar contas a receber,Importância - Minimizar o número de contas não visualizadas antes do vencimento,Satisfação - Minimizar o número de contas não visualizadas antes do vencimento,Importância - Minimizar incertezas sobre o que pagar ou receber,Satisfação - Minimizar incertezas sobre o que pagar ou receber,Importância - Evitar variações negativas no fluxo de caixa por contas recebidas ou pagas,Satisfação - Evitar variações negativas no fluxo de caixa por contas recebidas ou pagas,Importância - Minimizar inadimplência nas contas a receber vencidas,Satisfação - Minimizar inadimplência nas contas a receber vencidas,Importância - Evitar multas causadas por atrasos em pagamentos previstos,Satisfação - Evitar multas causadas por atrasos em pagamentos previstos,Importância - Minimizar o número de pagamentos realizados após o vencimento,Satisfação - Minimizar o número de pagamentos realizados após o vencimento,Importância - Evitar pagamentos registrados mais de uma vez,Satisfação - Evitar pagamentos registrados mais de uma vez,Importância - Minimizar o tempo gasto por pagamento realizado,Satisfação - Minimizar o tempo gasto por pagamento realizado,Importância - Minimizar o esforço para localizar e associar comprovantes a pagamentos,Satisfação - Minimizar o esforço para localizar e associar comprovantes a pagamentos,Importância - Minimizar tarefas manuais ao lidar com pagamentos repetidos,Satisfação - Minimizar tarefas manuais ao lidar com pagamentos repetidos,Importância - Minimizar tempo gasto para dar baixa em recebimento,Satisfação - Minimizar tempo gasto para dar baixa em recebimento,Importância - Minimizar falhas na identificação de origem dos recebimentos,Satisfação - Minimizar falhas na identificação de origem dos recebimentos,Importância - Evitar baixas repetidas ou não realizadas,Satisfação - Evitar baixas repetidas ou não realizadas,Importância - Minimizar esforço para identificar e classificar o recebimento corretamente,Satisfação - Minimizar esforço para identificar e classificar o recebimento corretamente,Importância - Minimizar divergências entre saldo registrado e saldo bancário real,Satisfação - Minimizar divergências entre saldo registrado e saldo bancário real,Importância - Minimizar inconsistências entre extrato bancário e lançamentos internos,Satisfação - Minimizar inconsistências entre extrato bancário e lançamentos internos,Importância - Minimizar omissões ou erros ao lançar transações manualmente,Satisfação - Minimizar omissões ou erros ao lançar transações manualmente,Importância - Minimizar erros nos relatórios financeiros gerados,Satisfação - Minimizar erros nos relatórios financeiros gerados,Importância - Minimizar o tempo necessário para encerrar o período contábil,Satisfação - Minimizar o tempo necessário para encerrar o período contábil,Importância - Minimizar o esforço para gerar relatórios confiáveis,Satisfação - Minimizar o esforço para gerar relatórios confiáveis,Importância - Minimizar impactos de estornos e ajustes não mapeados,Satisfação - Minimizar impactos de estornos e ajustes não mapeados,Importância - Evitar precificações com margem negativa,Satisfação - Evitar precificações com margem negativa,Importância - Minimizar perda de margem ao tornar o preço mais competitivo,Satisfação - Minimizar perda de margem ao tornar o preço mais competitivo,Importância - Minimizar tarefas manuais ao atualizar preços em múltiplos canais,Satisfação - Minimizar tarefas manuais ao atualizar preços em múltiplos canais,Importância - Minimizar incertezas sobre o impacto de taxas e custos variáveis nos preços,Satisfação - Minimizar incertezas sobre o impacto de taxas e custos variáveis nos preços,Importância - Minimizar dúvidas ao definir preços de venda,Satisfação - Minimizar dúvidas ao definir preços de venda,Importância - Evitar cobranças indevidas de taxas em transações financeiras,Satisfação - Evitar cobranças indevidas de taxas em transações financeiras,Importância - Minimizar incertezas sobre o custo fixo mensal e ponto de equilíbrio,Satisfação - Minimizar incertezas sobre o custo fixo mensal e ponto de equilíbrio,Importância - Evitar falhas de liquidez que comprometem pagamentos planejados,Satisfação - Evitar falhas de liquidez que comprometem pagamentos planejados,Importância - Minimizar erros em decisões estratégicas tomadas com base em dados incompletos,Satisfação - Minimizar erros em decisões estratégicas tomadas com base em dados incompletos,Importância - Evitar investimentos em canais com baixa rentabilidade,Satisfação - Evitar investimentos em canais com baixa rentabilidade,Importância - Evitar falta de capital de giro em períodos críticos,Satisfação - Evitar falta de capital de giro em períodos críticos,Importância - Minimizar incertezas sobre capital parado e margem real,Satisfação - Minimizar incertezas sobre capital parado e margem real,Importância - Evitar decisões estratégicas descoladas de sazonalidades históricas,Satisfação - Evitar decisões estratégicas descoladas de sazonalidades históricas,Importância - Evitar perda de competitividade que comprometa a lucratividade,Satisfação - Evitar perda de competitividade que comprometa a lucratividade
xVXaG19,MeYZeVX,2026-03-25 13:08:07,1626925626,1626925629,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,9,10,8,8,7,8,8,8,9,9,8,7,8,8,8,8,9,7,7,7,7,8,7,8,7,7,7,8,8,8,8,7,8,7,7,9,7,7,8,7,9,7,9,9,9,9,7,7,7,9,7,9,7,7,6,6,7,8,8,8,8,7,9,7
e5qek7J,NpYNqep,2026-03-25 13:14:04,6975438281,6975438282,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,3,10,2,10,1,10,1,10,1,10,1,10,1,10,1,10,2,10,7,10,7,10,1,10,5,10,3,10,1,10,5,10,1,10,3,10,1,10,5,10,6,10,1,10,6,10,3,10,1,10,1,10,1,10,2,10,2,10,4,10,1,10,1,10,1,10,5,10,1,10,1,10,1,10,1,10,3,10,1,10,4,10,1,10,1,10,1,10,3
0VQxrDy,2Mdplj,2026-03-25 13:24:49,14880528016,14782856284,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",9,9,9,6,9,5,9,5,9,8,9,5,9,5,8,7,6,6,9,7,9,6,9,6,9,4,8,4,9,8,7,7,8,7,8,5,5,5,7,7,8,6,9,3,9,3,8,8,10,2,10,2,10,2,10,5,10,5,9,5,9,5,7,7,7,7,8,4,8,4,8,8,10,8,10,5,10,5,10,8,10,5,10,7,10,7,9,6,8,7
RWG0Wx4,b5O1QeL,2026-03-25 13:30:15,14880203380,14782134570,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),7,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,4,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5
e5q65NE,PdYQ9Kx,2026-03-25 13:31:30,14880065094,14781850097,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,8,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7XRWXAA,A7DRBJB,2026-03-25 13:33:06,14879125391,14779626924,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,6,6
4a48BGO,q4WQV67,2026-03-25 13:39:13,14880676991,14783271514,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),9,9,9,9,9,8,9,8,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,9,8,9,8,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,8,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1WAlkab,KYD2l1D,2026-03-25 13:40:05,14880231936,14782202825,Responsável Financeiro,Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",8,1,9,1,10,1,9,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,9,1,9,1,9,1,9,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,9,1,9,1,9,1,9,1
J196pQ7,A7DRd70,2026-03-25 13:44:01,14880730793,14783401751,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1
KpY6xzX,A7DRdvW,2026-03-25 13:44:44,14879806930,14781233750,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,8,10,8,10,8,10,6,10,8,10,7,10,6,10,9,10,6,10,6,10,9,10,6,10,6,8,8,10,8,10,10,10,8,10,8,10,6,10,6,10,5,10,5,10,6,10,5,10,5,10,5,10,5,10,6,10,5,10,5,10,6,10,6,10,6,10,6,10,5,10,6,10,6,10,6,10,6,10,6,10,7,10,6,10,6,10,7,10,7
aOQ64lZ,LZYxboj,2026-03-25 13:46:31,14879621416,14780845844,Responsável Financeiro,Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,8,10,9,10,7,10,8,6,8,10,8,10,8,10,10,10,8,9,9,10,10,9,9,10,8,8,8,10,10,9,9,10,6,10,9,10,9,9,9,8,8,8,8,10,9,9,9,10,8,8,8,8,8,10,6,10,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8
OQDzzRK,A7DRxBW,2026-03-25 14:01:20,14880069572,14781861031,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",7,8,8,8,8,8,8,9,8,9,9,8,9,9,8,9,8,8,8,8,9,9,9,9,8,9,8,9,9,9,9,9,9,9,9,9,9,8,8,9,8,9,8,9,8,9,9,9,8,9,8,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,8,9,7,8,8,7,7,7,7,8,9,9,9,9,9,9,9,9
Dq4NVGZ,5BKNGEQ,2026-03-25 14:04:43,13875150486,13875150487,Proprietário(a) / Sócio(a),Entre 2.000  e 20.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",5,5,1,1,10,10,10,10,10,10,10,10,10,10,5,5,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,6,6,10,10,6,6,10,10,5,5,5,5,5,5,10,10,6,6,6,6,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,6,6
jeayMVQ,pbWqW6q,2026-03-25 14:08:25,14886152417,14783737077,Responsável Financeiro,Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9
q54dB69,obdNd81,2026-03-25 14:08:48,14884052303,14783617063,comercial,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PRd60Qd,5BKMYlN,2026-03-25 14:11:54,14880572831,14782979517,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,5,8,5,10,5,10,5,10,5,10,5,9,5,10,5,5,5,10,5,10,5,10,5,10,5,10,5,8,5,8,5,10,5,7,5,8,5,8,5,10,5,10,5,10,5,10,5,10,5,8,5,8,5,10,5,8,5,10,5,8,5,10,5,10,5,7,5,8,5,10,5,8,5,10,5,8,5,10,5,7,5,10,5,8,5,7,5,10,5
J196DER,KYD2Pa8,2026-03-25 14:18:52,5796934381,5796934382,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),9,7,10,6,10,6,10,6,10,7,10,7,10,5,10,5,10,7,10,7,10,7,10,6,10,6,10,6,10,6,10,7,10,6,10,6,10,5,10,5,10,6,10,6,10,7,10,7,10,5,10,5,10,5,10,5,10,7,10,7,10,5,10,6,10,6,10,6,10,5,10,5,10,7,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5
xVXpPzG,GxDEYpo,2026-03-25 14:21:35,14879497419,14780582876,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Nqp6Bdl,68dJ6NN,2026-03-25 14:25:08,14879035657,14779360456,Responsável Financeiro,Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,8,10,8,10,7,10,8,10,7,10,8,10,8,10,9,10,7,10,7,10,6,10,6,10,6,10,8,10,8,10,8,10,8,10,8,10,8,10,6,10,6,10,6,10,7,10,7,10,7,10,7,10,8,10,8,10,6,10,8,10,3,10,3,10,7,10,3,10,4,10,7,10,2,10,7,10,7,10,7,10,7,10,6,10,7,10,7
pebK411,pbWqJvZ,2026-03-25 14:32:44,14887801985,14783818992,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,1,10,1,10,1,10,1,10,3,10,1,10,1,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,1,10,2,10,1,10,2,10,1,10,1,10,4,10,1,10,1,10,4,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,2,10,2,10,2,10,2,10,2,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,1,10,1
9NqW2P5,obBjdyM,2026-03-25 14:32:53,14880108973,14781946229,Responsável Financeiro,Entre 2.000  e 20.000,"Apenas offline (loja física, vendedores, balcão etc.)",5,5,10,8,10,8,10,8,10,8,10,8,10,8,5,5,5,5,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,5,10,8,10,8,10,8,5,5,10,8,10,8,10,8,10,8,10,8,10,8,5,5,10,8,10,8,10,8,10,8
OQDzdoK,68vk8go,2026-03-25 14:35:42,14879315106,14780175841,Outros,Acima de 20.000,Ambos os canais (online e offline),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dbW6g0q,ODYqr5M,2026-03-25 14:54:25,14880107083,14781942001,Proprietário(a) / Sócio(a),Acima de 20.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,10,10,10,10,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,4,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
aOQ6o1Z,NpYNypO,2026-03-25 15:02:51,14880013160,14781730424,Responsável Financeiro,Entre 2.000  e 20.000,Ambos os canais (online e offline),9,7,10,8,10,8,10,10,10,8,10,8,10,7,10,7,10,5,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,8,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,8,10,10,10,10,10,10,10,10
9NqWPXV,A7DRGYe,2026-03-25 15:10:54,43248927,43248928,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",8,5,8,5,8,5,10,5,10,6,10,6,10,7,10,6,10,4,10,7,10,6,10,8,10,8,10,7,10,8,10,8,10,6,8,7,8,7,10,7,10,8,10,7,10,8,9,8,9,9,9,9,9,9,10,7,8,8,8,6,10,8,9,9,9,9,9,6,9,6,9,9,10,7,10,7,10,8,9,7,9,8,8,8,9,7,9,7,9,7
gbD0X2N,0Qv0gLB,2026-03-25 15:13:35,14879847506,14781327902,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",8,5,10,5,9,5,10,5,10,5,10,5,10,5,8,5,3,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,7,10,4,10,5,10,5,10,5,10,5,10,5,10,7,10,6,10,5,10,6,10,6,10,6,10,5,10,5,10,6
dbW6yar,xXZb6r5,2026-03-25 15:27:19,14879962926,14781611790,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),8,6,10,8,10,9,10,8,10,6,10,6,10,8,10,4,8,8,9,7,10,9,10,7,10,6,10,5,10,9,10,8,8,7,10,7,8,5,10,7,10,7,10,6,10,7,10,6,10,7,10,7,10,8,10,6,10,6,10,6,10,5,10,10,10,6,10,4,10,7,10,5,10,7,10,6,10,6,10,5,10,5,10,5,10,5,10,5,10,5
aOQ6WkX,J9DjvXK,2026-03-25 15:38:58,14901933473,14784306013,Responsável Financeiro,Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",5,5,5,5,5,5,5,5,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
RWGzzDJ,NpY2pjQ,2026-03-25 16:33:59,14880324422,14782411060,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,5,10,5,10,5,10,5,10,5,10,5
Dq4VDaZ,dWjJNey,2026-03-25 16:50:21,6540535177,6540535179,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
OQDAjd7,q4d0Ko7,2026-03-25 17:01:53,13094589122,13094589125,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,4,10,4,10,3,10,3,10,8,10,3,10,3,10,5,10,5,10,2,10,3,10,5,10,2,10,5,10,2,10,3,10,3,10,2,10,1,10,1,10,1,10,2,10,2,10,1,10,1,10,1,10,1,10,6,10,3,10,5,10,5,10,7,10,5,1,5,10,2,10,2,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1
2jEkAqp,obd8QZM,2026-03-25 19:20:32,14879738600,14781083166,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,8,10,8,10,8,10,8,10,10,10,10,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,10,10,10,10,8,10,5,10,8,8,8,10,6,10,8,8,8,10,8,10,8,10,5,10,5,10,5,10,10,10,10,10,10,10,5,10,10,10,10,7,5,10,5,10,6,10,10,10,8,10,8,7,7,10,9,10,10,10,6,7,7,7,7
pebAOj8,dWArqJd,2026-03-25 19:29:55,5283679786,5283679789,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,10,10,9,10,10,10,8,10,7,10,8,10,7,10,7,10,5,10,7,10,8,10,7,10,7,10,4,10,8,10,10,10,10,10,7,10,3,10,5,10,6,10,6,10,5,10,6,10,3,10,1,10,1,10,7,10,4,10,6,10,4,10,4,10,6,10,7,10,2,10,2,10,5,10,1,10,2,10,2,10,2,10,1,10,1,10,3,10,2
PRdE5Mx,A77o1xo,2026-03-25 19:34:27,14879604103,14780808979,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
KpYo8Vg,NpY2ZzO,2026-03-25 20:17:41,11928321089,11928321091,Proprietário(a) / Sócio(a),Entre 2.000  e 20.000,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,8,10,8,10,10,10,5,10,8,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,5,10,1,10,5,10,5,10,10,10,5,10,5,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10
e5qA9lQ,XxY6aDV,2026-03-25 20:20:14,14880469246,14782709838,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,5,10,1,10,3,10,3,10,1,10,1,10,1,10,1,10,1,10,1,10,3,10,5,10,4,10,4,10,1,10,1,10,8,10,5,10,8,10,4,10,3,10,3,10,3,10,4,10,5,10,5,10,5,5,1,5,1,5,1,5,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1
RWG4bjj,J9DEQor,2026-03-25 20:29:52,14879948500,14781573379,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",5,5,5,5,5,5,5,5,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
OQDPkZa,Y5Y7856,2026-03-25 20:40:43,14899502563,14784098467,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,9,9,10,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,9,10,9,10,10,10,9,10,10,10,10
LDZ0z0v,W0pKxQ,2026-03-25 22:44:43,14880574387,14782984262,Responsável Financeiro,Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,10,6,10,6,10,5,10,5,10,5,10,5,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6
6D8xNbe,jaWAWyE,2026-03-25 23:12:39,14898692062,14784054675,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8N1eGGr,44vV10B,2026-03-25 23:45:27,14879063916,14779443815,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,7,10,7,10,10,10,7,10,7,10,10,10,7,10,10,10,1,10,5,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,10,1,10,1,10,1,10,1,10,7,10,7,10,10,10,1,10,1,10,1,10,7,10,3,10,3,10,1,10,1,10,1,10,1,10,5,10,10,10,3,10,10,10,10,10,10,10,10,10,10
Gex0q2p,q4W1vo5,2026-03-26 00:31:57,14879384591,14780338019,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,10,8,10,10,10,10,10,10,10,10,10,1,10,1,10,1,10,10,10,7,10,10,10,1,1,10,10,10,8,10,8,10,10,8,10,8,10,1,1,9,9,10,10,10,10,10,10,10,10,10,8,10,10,1,10,1,10,1,10,1,10,10,10,10,10,1,10,1,10,10,8,6,10,10,10,1,10,10,5,7,7,10,6,1,1,1,1,1,1
